x_bin,y_bin,batch_start_t
78,30,13580000
78,31,13580000
79,30,13580000
79,31,13580000
80,29,13580000
81,27,13580000
81,28,13580000
82,25,13580000
82,26,13580000
82,27,13580000
83,24,13580000
83,25,13580000
84,24,13580000
85,22,13580000
90,75,13580000
90,77,13580000
90,78,13580000
90,88,13580000
90,89,13580000
90,90,13580000
90,91,13580000
90,92,13580000
90,94,13580000
91,74,13580000
91,75,13580000
91,76,13580000
91,77,13580000
91,78,13580000
91,79,13580000
91,80,13580000
91,81,13580000
91,86,13580000
91,87,13580000
91,88,13580000
91,89,13580000
91,90,13580000
91,91,13580000
91,92,13580000
92,73,13580000
92,74,13580000
92,75,13580000
92,85,13580000
92,86,13580000
92,87,13580000
92,88,13580000
92,89,13580000
92,90,13580000
92,91,13580000
93,72,13580000
93,73,13580000
93,77,13580000
93,85,13580000
93,86,13580000
93,87,13580000
93,88,13580000
94,12,13580000
94,71,13580000
94,72,13580000
94,86,13580000
94,87,13580000
95,72,13580000
96,71,13580000
97,1,13580000
97,55,13580000
97,56,13580000
97,57,13580000
97,58,13580000
97,70,13580000
97,71,13580000
98,2,13580000
98,84,13580000
99,83,13580000
99,84,13580000
48,0,13590000
49,0,13590000
51,2,13590000
51,3,13590000
53,9,13590000
54,6,13590000
54,7,13590000
55,10,13590000
56,0,13590000
56,9,13590000
56,10,13590000
56,11,13590000
66,17,13590000
66,18,13590000
66,19,13590000
66,20,13590000
66,21,13590000
66,22,13590000
67,14,13590000
67,15,13590000
67,16,13590000
70,17,13590000
71,15,13590000
71,16,13590000
75,32,13590000
76,30,13590000
76,31,13590000
76,32,13590000
77,29,13590000
77,30,13590000
78,29,13590000
79,27,13590000
80,27,13590000
81,25,13590000
81,26,13590000
82,23,13590000
82,25,13590000
83,22,13590000
84,21,13590000
84,22,13590000
85,21,13590000
87,88,13590000
87,91,13590000
88,86,13590000
88,87,13590000
88,88,13590000
88,89,13590000
88,91,13590000
88,92,13590000
89,72,13590000
89,73,13590000
89,74,13590000
89,75,13590000
89,77,13590000
89,78,13590000
89,85,13590000
89,86,13590000
89,87,13590000
89,88,13590000
89,89,13590000
89,90,13590000
89,91,13590000
90,78,13590000
90,79,13590000
90,83,13590000
90,84,13590000
90,85,13590000
90,86,13590000
90,87,13590000
90,88,13590000
91,82,13590000
91,83,13590000
91,84,13590000
91,85,13590000
91,86,13590000
91,87,13590000
92,75,13590000
92,83,13590000
92,84,13590000
92,85,13590000
92,86,13590000
93,69,13590000
93,70,13590000
93,75,13590000
94,11,13590000
94,13,13590000
94,69,13590000
94,70,13590000
94,75,13590000
94,76,13590000
94,86,13590000
95,58,13590000
96,54,13590000
96,55,13590000
96,56,13590000
96,57,13590000
96,58,13590000
96,69,13590000
96,82,13590000
97,0,13590000
97,69,13590000
97,82,13590000
97,83,13590000
97,84,13590000
98,59,13590000
99,59,13590000
99,70,13590000
51,0,13600000
51,1,13600000
53,7,13600000
55,7,13600000
55,8,13600000
56,7,13600000
56,8,13600000
65,17,13600000
65,18,13600000
66,12,13600000
66,13,13600000
66,14,13600000
66,15,13600000
66,16,13600000
66,17,13600000
69,15,13600000
70,15,13600000
71,13,13600000
74,30,13600000
75,29,13600000
75,30,13600000
75,31,13600000
76,27,13600000
76,28,13600000
76,29,13600000
76,30,13600000
77,27,13600000
77,28,13600000
77,29,13600000
78,27,13600000
79,26,13600000
80,25,13600000
81,22,13600000
81,24,13600000
82,21,13600000
82,22,13600000
82,24,13600000
84,20,13600000
84,21,13600000
85,20,13600000
85,86,13600000
85,89,13600000
86,84,13600000
86,85,13600000
86,86,13600000
86,87,13600000
86,88,13600000
86,89,13600000
87,73,13600000
87,74,13600000
87,75,13600000
87,83,13600000
87,84,13600000
87,85,13600000
87,86,13600000
87,87,13600000
87,88,13600000
87,89,13600000
88,74,13600000
88,75,13600000
88,76,13600000
88,77,13600000
88,82,13600000
88,83,13600000
88,84,13600000
88,85,13600000
88,86,13600000
89,69,13600000
89,70,13600000
89,77,13600000
89,81,13600000
89,82,13600000
89,83,13600000
89,84,13600000
89,85,13600000
90,81,13600000
90,82,13600000
90,83,13600000
92,73,13600000
92,74,13600000
93,67,13600000
93,74,13600000
94,58,13600000
94,67,13600000
94,68,13600000
94,81,13600000
95,54,13600000
95,55,13600000
95,56,13600000
95,57,13600000
95,81,13600000
97,68,13600000
98,58,13600000
98,68,13600000
99,58,13600000
99,68,13600000
54,2,13610000
55,5,13610000
55,6,13610000
56,5,13610000
56,6,13610000
56,8,13610000
65,12,13610000
65,13,13610000
65,14,13610000
65,15,13610000
65,16,13610000
65,17,13610000
66,10,13610000
66,11,13610000
66,12,13610000
69,13,13610000
70,12,13610000
71,11,13610000
74,29,13610000
74,30,13610000
74,37,13610000
75,27,13610000
75,28,13610000
75,29,13610000
75,37,13610000
76,26,13610000
76,27,13610000
76,37,13610000
77,25,13610000
77,26,13610000
78,24,13610000
79,24,13610000
79,25,13610000
80,24,13610000
81,22,13610000
82,20,13610000
83,84,13610000
83,87,13610000
84,18,13610000
84,83,13610000
84,84,13610000
84,85,13610000
84,86,13610000
84,87,13610000
84,88,13610000
85,82,13610000
85,83,13610000
85,84,13610000
85,85,13610000
85,86,13610000
86,73,13610000
86,74,13610000
86,81,13610000
86,82,13610000
86,83,13610000
86,84,13610000
87,68,13610000
87,69,13610000
87,73,13610000
87,74,13610000
87,75,13610000
87,79,13610000
87,80,13610000
87,81,13610000
87,82,13610000
87,83,13610000
87,84,13610000
88,78,13610000
88,79,13610000
88,80,13610000
88,81,13610000
88,82,13610000
89,78,13610000
89,79,13610000
89,81,13610000
89,82,13610000
91,72,13610000
92,65,13610000
93,79,13610000
94,53,13610000
94,54,13610000
94,55,13610000
94,56,13610000
94,57,13610000
94,79,13610000
96,58,13610000
97,58,13610000
97,67,13610000
98,58,13610000
98,67,13610000
99,57,13610000
54,2,13620000
55,3,13620000
56,2,13620000
56,3,13620000
64,12,13620000
64,13,13620000
64,14,13620000
64,15,13620000
64,16,13620000
64,17,13620000
64,18,13620000
65,8,13620000
65,9,13620000
65,10,13620000
65,11,13620000
66,8,13620000
69,11,13620000
69,12,13620000
70,10,13620000
71,8,13620000
72,35,13620000
73,27,13620000
74,26,13620000
74,27,13620000
74,36,13620000
75,25,13620000
75,26,13620000
75,36,13620000
76,24,13620000
76,25,13620000
76,36,13620000
77,24,13620000
79,22,13620000
79,23,13620000
80,21,13620000
81,18,13620000
81,21,13620000
82,18,13620000
82,81,13620000
82,82,13620000
82,83,13620000
82,84,13620000
82,85,13620000
82,86,13620000
83,80,13620000
83,81,13620000
83,82,13620000
83,83,13620000
83,84,13620000
83,86,13620000
84,17,13620000
84,41,13620000
84,79,13620000
84,80,13620000
84,81,13620000
84,82,13620000
84,83,13620000
84,84,13620000
85,72,13620000
85,78,13620000
85,79,13620000
85,80,13620000
85,81,13620000
86,72,13620000
86,77,13620000
86,78,13620000
86,79,13620000
87,69,13620000
87,77,13620000
87,78,13620000
87,79,13620000
89,69,13620000
89,70,13620000
90,70,13620000
92,77,13620000
92,78,13620000
93,53,13620000
93,54,13620000
93,55,13620000
93,56,13620000
95,8,13620000
95,58,13620000
95,65,13620000
96,58,13620000
97,57,13620000
97,66,13620000
98,57,13620000
98,66,13620000
99,56,13620000
54,0,13630000
54,1,13630000
55,1,13630000
56,1,13630000
56,3,13630000
63,12,13630000
63,13,13630000
63,15,13630000
64,8,13630000
64,9,13630000
64,10,13630000
64,11,13630000
65,6,13630000
68,10,13630000
69,9,13630000
70,8,13630000
71,6,13630000
71,34,13630000
72,26,13630000
72,34,13630000
73,25,13630000
73,26,13630000
73,34,13630000
74,24,13630000
74,25,13630000
74,26,13630000
74,35,13630000
75,24,13630000
76,22,13630000
76,23,13630000
76,35,13630000
77,21,13630000
78,22,13630000
79,20,13630000
79,21,13630000
80,18,13630000
80,79,13630000
80,80,13630000
80,81,13630000
80,82,13630000
80,83,13630000
80,84,13630000
81,17,13630000
81,78,13630000
81,79,13630000
81,80,13630000
81,81,13630000
81,82,13630000
81,83,13630000
81,84,13630000
82,16,13630000
82,77,13630000
82,78,13630000
82,79,13630000
82,80,13630000
82,81,13630000
82,82,13630000
83,39,13630000
83,40,13630000
83,67,13630000
83,68,13630000
83,69,13630000
83,70,13630000
83,77,13630000
83,78,13630000
83,79,13630000
84,15,13630000
84,16,13630000
84,75,13630000
84,76,13630000
84,77,13630000
84,78,13630000
84,79,13630000
85,74,13630000
85,75,13630000
85,76,13630000
85,77,13630000
87,67,13630000
87,68,13630000
87,81,13630000
88,68,13630000
89,69,13630000
91,57,13630000
92,52,13630000
92,53,13630000
92,54,13630000
92,55,13630000
92,56,13630000
94,58,13630000
94,64,13630000
95,7,13630000
96,57,13630000
97,56,13630000
97,63,13630000
97,64,13630000
97,65,13630000
98,56,13630000
98,62,13630000
98,63,13630000
98,64,13630000
98,65,13630000
99,56,13630000
99,62,13630000
99,63,13630000
99,64,13630000
56,1,13640000
61,2,13640000
62,11,13640000
62,12,13640000
62,13,13640000
63,7,13640000
63,8,13640000
63,9,13640000
63,10,13640000
64,3,13640000
64,4,13640000
64,5,13640000
64,6,13640000
64,7,13640000
67,8,13640000
68,8,13640000
69,7,13640000
71,3,13640000
71,24,13640000
71,33,13640000
72,24,13640000
72,25,13640000
72,33,13640000
73,23,13640000
73,24,13640000
73,33,13640000
74,21,13640000
74,22,13640000
74,23,13640000
74,33,13640000
75,21,13640000
75,22,13640000
76,20,13640000
76,21,13640000
77,20,13640000
78,78,13640000
78,79,13640000
78,81,13640000
78,82,13640000
79,18,13640000
79,19,13640000
79,77,13640000
79,78,13640000
79,79,13640000
79,80,13640000
79,81,13640000
79,82,13640000
80,18,13640000
80,77,13640000
80,78,13640000
80,79,13640000
81,15,13640000
81,77,13640000
82,15,13640000
82,38,13640000
82,39,13640000
82,67,13640000
82,68,13640000
82,75,13640000
82,77,13640000
83,72,13640000
83,73,13640000
83,74,13640000
83,75,13640000
84,14,13640000
84,74,13640000
84,75,13640000
84,76,13640000
86,65,13640000
87,67,13640000
88,74,13640000
89,74,13640000
89,75,13640000
90,55,13640000
90,56,13640000
90,57,13640000
91,52,13640000
91,53,13640000
91,54,13640000
91,55,13640000
92,62,13640000
94,57,13640000
94,63,13640000
95,63,13640000
96,56,13640000
96,63,13640000
96,64,13640000
97,56,13640000
97,61,13640000
97,62,13640000
97,63,13640000
97,64,13640000
98,61,13640000
98,62,13640000
98,67,13640000
99,55,13640000
99,60,13640000
57,2,13650000
58,2,13650000
62,7,13650000
62,8,13650000
62,9,13650000
63,6,13650000
64,2,13650000
67,7,13650000
69,5,13650000
69,31,13650000
71,22,13650000
71,23,13650000
71,24,13650000
71,32,13650000
72,22,13650000
72,32,13650000
73,21,13650000
73,22,13650000
73,32,13650000
74,20,13650000
74,21,13650000
74,32,13650000
75,20,13650000
76,17,13650000
76,18,13650000
76,77,13650000
76,78,13650000
76,79,13650000
77,77,13650000
77,78,13650000
77,79,13650000
78,17,13650000
78,18,13650000
78,77,13650000
78,78,13650000
79,17,13650000
79,77,13650000
81,36,13650000
81,37,13650000
82,13,13650000
82,71,13650000
82,72,13650000
82,73,13650000
82,74,13650000
84,63,13650000
84,64,13650000
85,64,13650000
85,65,13650000
87,72,13650000
87,73,13650000
89,50,13650000
89,51,13650000
89,54,13650000
89,55,13650000
89,56,13650000
89,57,13650000
93,62,13650000
94,56,13650000
94,62,13650000
95,5,13650000
95,56,13650000
95,62,13650000
95,63,13650000
96,60,13650000
96,61,13650000
96,62,13650000
96,63,13650000
97,55,13650000
97,58,13650000
97,59,13650000
97,60,13650000
97,63,13650000
97,64,13650000
97,65,13650000
98,55,13650000
61,6,13660000
61,7,13660000
61,8,13660000
61,9,13660000
63,0,13660000
63,1,13660000
64,0,13660000
64,1,13660000
66,5,13660000
66,26,13660000
66,27,13660000
67,5,13660000
68,30,13660000
69,3,13660000
69,30,13660000
70,1,13660000
70,21,13660000
70,22,13660000
70,30,13660000
71,20,13660000
71,21,13660000
71,22,13660000
71,31,13660000
72,20,13660000
72,21,13660000
73,20,13660000
74,18,13660000
74,19,13660000
74,77,13660000
75,18,13660000
75,75,13660000
75,77,13660000
75,78,13660000
76,17,13660000
76,75,13660000
76,76,13660000
76,77,13660000
76,78,13660000
76,79,13660000
77,17,13660000
78,16,13660000
79,15,13660000
79,79,13660000
80,13,13660000
80,35,13660000
80,36,13660000
80,37,13660000
80,70,13660000
81,12,13660000
83,62,13660000
84,63,13660000
87,48,13660000
88,50,13660000
88,51,13660000
88,53,13660000
88,54,13660000
88,55,13660000
88,56,13660000
88,57,13660000
94,56,13660000
94,59,13660000
94,60,13660000
94,61,13660000
94,62,13660000
95,59,13660000
95,60,13660000
96,55,13660000
96,58,13660000
96,59,13660000
96,63,13660000
96,64,13660000
97,55,13660000
97,57,13660000
97,58,13660000
97,82,13660000
99,54,13660000
60,6,13670000
60,7,13670000
60,8,13670000
64,22,13670000
66,3,13670000
68,2,13670000
68,29,13670000
69,1,13670000
69,20,13670000
69,29,13670000
70,20,13670000
70,29,13670000
71,18,13670000
71,19,13670000
71,20,13670000
72,17,13670000
72,18,13670000
73,17,13670000
73,18,13670000
73,75,13670000
74,16,13670000
74,17,13670000
74,74,13670000
74,75,13670000
75,15,13670000
76,16,13670000
77,15,13670000
79,14,13670000
79,34,13670000
79,35,13670000
79,68,13670000
79,69,13670000
79,74,13670000
79,75,13670000
80,74,13670000
80,75,13670000
81,11,13670000
81,74,13670000
82,10,13670000
82,60,13670000
83,10,13670000
87,49,13670000
87,50,13670000
87,51,13670000
87,52,13670000
87,53,13670000
87,54,13670000
87,55,13670000
87,56,13670000
89,57,13670000
92,56,13670000
92,60,13670000
93,58,13670000
93,59,13670000
93,60,13670000
94,58,13670000
94,59,13670000
94,62,13670000
94,63,13670000
95,56,13670000
95,57,13670000
96,55,13670000
96,56,13670000
97,55,13670000
97,63,13670000
97,64,13670000
97,65,13670000
98,53,13670000
98,54,13670000
99,50,13670000
99,51,13670000
59,6,13680000
59,7,13680000
59,8,13680000
61,0,13680000
66,2,13680000
66,27,13680000
68,28,13680000
69,18,13680000
69,19,13680000
69,28,13680000
70,17,13680000
70,18,13680000
70,28,13680000
71,16,13680000
71,17,13680000
71,18,13680000
71,28,13680000
71,73,13680000
71,74,13680000
72,16,13680000
72,73,13680000
72,74,13680000
73,15,13680000
73,16,13680000
74,13,13680000
74,15,13680000
75,15,13680000
76,14,13680000
76,74,13680000
76,75,13680000
77,13,13680000
77,74,13680000
78,34,13680000
78,67,13680000
78,73,13680000
79,10,13680000
79,73,13680000
81,10,13680000
81,59,13680000
86,49,13680000
86,50,13680000
86,51,13680000
86,52,13680000
86,53,13680000
86,54,13680000
86,55,13680000
91,59,13680000
92,56,13680000
92,57,13680000
92,58,13680000
92,59,13680000
93,56,13680000
93,57,13680000
93,62,13680000
94,55,13680000
94,56,13680000
95,55,13680000
97,52,13680000
97,53,13680000
98,50,13680000
98,51,13680000
62,18,13690000
63,21,13690000
63,22,13690000
65,0,13690000
65,15,13690000
65,26,13690000
66,0,13690000
66,26,13690000
68,17,13690000
68,18,13690000
68,27,13690000
69,16,13690000
69,17,13690000
69,18,13690000
69,27,13690000
69,71,13690000
69,72,13690000
70,15,13690000
70,16,13690000
70,17,13690000
70,27,13690000
70,70,13690000
70,71,13690000
70,72,13690000
71,15,13690000
71,16,13690000
71,70,13690000
72,15,13690000
73,14,13690000
74,12,13690000
74,13,13690000
74,73,13690000
74,74,13690000
74,75,13690000
75,13,13690000
75,73,13690000
75,74,13690000
76,12,13690000
76,13,13690000
76,65,13690000
76,72,13690000
78,11,13690000
79,57,13690000
82,8,13690000
82,67,13690000
84,48,13690000
84,49,13690000
84,50,13690000
84,86,13690000
84,87,13690000
84,88,13690000
85,51,13690000
85,53,13690000
90,58,13690000
91,56,13690000
91,57,13690000
92,56,13690000
92,60,13690000
92,61,13690000
94,1,13690000
94,62,13690000
94,63,13690000
96,51,13690000
97,48,13690000
97,49,13690000
97,50,13690000
97,51,13690000
97,62,13690000
98,72,13690000
58,2,13700000
61,16,13700000
61,17,13700000
62,20,13700000
62,21,13700000
66,25,13700000
68,16,13700000
68,70,13700000
69,14,13700000
69,15,13700000
69,16,13700000
69,26,13700000
69,67,13700000
69,68,13700000
69,69,13700000
69,70,13700000
71,13,13700000
71,14,13700000
72,13,13700000
73,11,13700000
73,72,13700000
74,12,13700000
74,70,13700000
74,71,13700000
74,72,13700000
75,64,13700000
75,70,13700000
76,10,13700000
76,11,13700000
76,31,13700000
76,32,13700000
78,10,13700000
78,56,13700000
82,7,13700000
82,45,13700000
82,86,13700000
82,87,13700000
82,88,13700000
82,89,13700000
82,90,13700000
82,91,13700000
83,48,13700000
83,49,13700000
83,50,13700000
83,84,13700000
83,85,13700000
83,86,13700000
83,87,13700000
89,56,13700000
89,57,13700000
90,60,13700000
90,79,13700000
95,50,13700000
95,51,13700000
96,49,13700000
61,17,13710000
61,18,13710000
61,19,13710000
61,20,13710000
62,22,13710000
64,12,13710000
66,24,13710000
67,15,13710000
67,68,13710000
67,69,13710000
68,13,13710000
68,14,13710000
69,12,13710000
69,13,13710000
69,65,13710000
71,11,13710000
71,12,13710000
73,10,13710000
73,11,13710000
73,69,13710000
74,11,13710000
74,63,13710000
74,68,13710000
74,69,13710000
76,7,13710000
76,9,13710000
76,54,13710000
79,6,13710000
80,86,13710000
80,87,13710000
81,83,13710000
81,84,13710000
81,85,13710000
81,86,13710000
81,87,13710000
81,91,13710000
82,46,13710000
82,47,13710000
82,48,13710000
82,49,13710000
82,50,13710000
82,81,13710000
82,82,13710000
82,83,13710000
82,84,13710000
82,86,13710000
88,78,13710000
89,58,13710000
89,59,13710000
89,79,13710000
94,48,13710000
94,49,13710000
94,50,13710000
95,84,13710000
97,86,13710000
99,87,13710000
60,16,13720000
60,17,13720000
61,20,13720000
62,22,13720000
63,11,13720000
63,22,13720000
64,23,13720000
65,23,13720000
65,67,13720000
66,13,13720000
66,14,13720000
66,23,13720000
66,67,13720000
67,12,13720000
67,13,13720000
68,12,13720000
68,13,13720000
69,12,13720000
69,62,13720000
70,11,13720000
71,10,13720000
71,11,13720000
73,10,13720000
75,8,13720000
75,53,13720000
76,6,13720000
78,86,13720000
79,5,13720000
79,83,13720000
79,84,13720000
79,85,13720000
79,86,13720000
79,87,13720000
79,89,13720000
80,79,13720000
80,81,13720000
80,82,13720000
80,83,13720000
80,84,13720000
81,46,13720000
81,48,13720000
81,49,13720000
81,81,13720000
87,55,13720000
87,78,13720000
88,58,13720000
90,60,13720000
93,48,13720000
93,49,13720000
94,45,13720000
94,48,13720000
94,84,13720000
98,87,13720000
99,51,13720000
99,86,13720000
58,11,13730000
59,15,13730000
59,16,13730000
60,18,13730000
60,19,13730000
62,21,13730000
64,22,13730000
64,65,13730000
64,66,13730000
65,22,13730000
66,11,13730000
66,12,13730000
66,22,13730000
67,11,13730000
67,12,13730000
67,22,13730000
68,11,13730000
69,10,13730000
69,60,13730000
70,59,13730000
71,59,13730000
71,60,13730000
74,8,13730000
74,51,13730000
76,7,13730000
76,86,13730000
76,87,13730000
77,83,13730000
77,84,13730000
77,86,13730000
77,87,13730000
77,88,13730000
77,89,13730000
78,43,13730000
78,79,13730000
78,81,13730000
78,82,13730000
78,83,13730000
78,84,13730000
78,89,13730000
79,48,13730000
79,77,13730000
79,78,13730000
79,79,13730000
79,81,13730000
79,84,13730000
79,89,13730000
80,88,13730000
80,89,13730000
92,48,13730000
92,70,13730000
94,86,13730000
96,86,13730000
97,3,13730000
97,69,13730000
97,73,13730000
97,85,13730000
97,86,13730000
98,54,13730000
99,53,13730000
99,54,13730000
57,8,13740000
58,12,13740000
58,13,13740000
59,17,13740000
59,18,13740000
61,8,13740000
61,20,13740000
62,64,13740000
63,21,13740000
63,64,13740000
64,10,13740000
64,21,13740000
65,11,13740000
65,21,13740000
66,10,13740000
66,11,13740000
66,21,13740000
67,10,13740000
69,50,13740000
69,51,13740000
69,57,13740000
69,58,13740000
70,8,13740000
70,58,13740000
71,6,13740000
71,7,13740000
71,27,13740000
71,29,13740000
71,47,13740000
72,46,13740000
74,6,13740000
75,83,13740000
75,84,13740000
75,85,13740000
75,86,13740000
75,87,13740000
75,88,13740000
76,3,13740000
76,79,13740000
76,81,13740000
76,82,13740000
76,83,13740000
76,84,13740000
76,87,13740000
76,88,13740000
76,89,13740000
77,77,13740000
77,78,13740000
77,79,13740000
77,88,13740000
77,89,13740000
78,77,13740000
78,78,13740000
78,88,13740000
78,89,13740000
79,87,13740000
79,88,13740000
82,67,13740000
84,65,13740000
87,59,13740000
89,82,13740000
91,84,13740000
93,86,13740000
94,86,13740000
95,68,13740000
95,74,13740000
95,86,13740000
96,69,13740000
96,73,13740000
97,50,13740000
97,51,13740000
97,53,13740000
97,54,13740000
97,55,13740000
98,55,13740000
56,7,13750000
57,11,13750000
57,12,13750000
58,15,13750000
58,16,13750000
58,17,13750000
61,7,13750000
61,19,13750000
61,62,13750000
61,63,13750000
63,20,13750000
64,10,13750000
64,20,13750000
65,20,13750000
66,8,13750000
66,9,13750000
66,64,13750000
68,56,13750000
68,57,13750000
69,48,13750000
69,56,13750000
70,26,13750000
70,27,13750000
70,46,13750000
71,6,13750000
71,45,13750000
73,83,13750000
73,84,13750000
73,85,13750000
73,87,13750000
74,3,13750000
74,79,13750000
74,81,13750000
74,82,13750000
74,83,13750000
74,84,13750000
74,86,13750000
74,87,13750000
74,88,13750000
74,89,13750000
75,77,13750000
75,78,13750000
75,79,13750000
75,81,13750000
75,83,13750000
75,87,13750000
75,88,13750000
76,2,13750000
76,77,13750000
76,78,13750000
76,83,13750000
76,87,13750000
76,88,13750000
77,45,13750000
77,46,13750000
77,86,13750000
77,87,13750000
78,86,13750000
78,87,13750000
84,56,13750000
89,67,13750000
89,69,13750000
89,84,13750000
92,86,13750000
93,86,13750000
94,68,13750000
94,72,13750000
94,73,13750000
94,74,13750000
94,84,13750000
94,85,13750000
95,55,13750000
95,69,13750000
96,50,13750000
96,53,13750000
96,55,13750000
99,44,13750000
56,8,13760000
56,9,13760000
56,10,13760000
57,14,13760000
57,15,13760000
60,18,13760000
62,19,13760000
63,19,13760000
64,64,13760000
65,8,13760000
67,56,13760000
69,6,13760000
69,25,13760000
69,26,13760000
69,27,13760000
69,45,13760000
70,44,13760000
71,6,13760000
71,44,13760000
71,83,13760000
71,84,13760000
71,85,13760000
71,86,13760000
71,87,13760000
72,79,13760000
72,81,13760000
72,82,13760000
72,83,13760000
72,84,13760000
72,87,13760000
72,88,13760000
73,77,13760000
73,78,13760000
73,79,13760000
73,81,13760000
73,82,13760000
73,83,13760000
73,87,13760000
73,88,13760000
74,77,13760000
74,78,13760000
74,83,13760000
74,87,13760000
74,88,13760000
75,86,13760000
75,87,13760000
76,45,13760000
76,86,13760000
76,87,13760000
87,67,13760000
87,68,13760000
87,69,13760000
87,83,13760000
88,69,13760000
89,46,13760000
91,86,13760000
92,68,13760000
92,72,13760000
92,73,13760000
92,84,13760000
92,85,13760000
93,69,13760000
94,55,13760000
94,69,13760000
95,52,13760000
95,53,13760000
97,56,13760000
55,7,13770000
56,11,13770000
56,12,13770000
56,13,13770000
56,14,13770000
58,60,13770000
61,18,13770000
63,8,13770000
64,7,13770000
64,62,13770000
66,55,13770000
68,25,13770000
68,26,13770000
68,32,13770000
68,35,13770000
68,44,13770000
69,43,13770000
69,48,13770000
69,83,13770000
70,79,13770000
70,81,13770000
70,82,13770000
70,83,13770000
70,84,13770000
70,86,13770000
70,87,13770000
70,88,13770000
71,76,13770000
71,77,13770000
71,78,13770000
71,79,13770000
71,81,13770000
71,82,13770000
71,83,13770000
71,87,13770000
71,88,13770000
72,77,13770000
72,83,13770000
72,87,13770000
73,86,13770000
74,43,13770000
74,86,13770000
74,87,13770000
79,75,13770000
84,81,13770000
86,69,13770000
87,69,13770000
87,85,13770000
88,46,13770000
89,86,13770000
90,67,13770000
90,73,13770000
90,84,13770000
91,68,13770000
92,55,13770000
92,69,13770000
94,51,13770000
94,52,13770000
94,53,13770000
94,56,13770000
95,56,13770000
97,82,13770000
98,81,13770000
55,9,13780000
55,10,13780000
55,11,13780000
55,12,13780000
55,13,13780000
57,59,13780000
64,6,13780000
66,29,13780000
67,24,13780000
67,25,13780000
67,26,13780000
68,79,13780000
68,82,13780000
68,83,13780000
68,84,13780000
68,86,13780000
68,87,13780000
68,88,13780000
69,30,13780000
69,59,13780000
69,60,13780000
69,76,13780000
69,77,13780000
69,78,13780000
69,79,13780000
69,80,13780000
69,81,13780000
69,82,13780000
69,83,13780000
69,86,13780000
69,87,13780000
69,88,13780000
69,89,13780000
70,73,13780000
70,74,13780000
70,75,13780000
70,76,13780000
70,77,13780000
70,82,13780000
70,83,13780000
70,86,13780000
70,87,13780000
71,86,13780000
72,86,13780000
73,43,13780000
73,86,13780000
76,64,13780000
82,81,13780000
84,68,13780000
84,69,13780000
84,83,13780000
87,46,13780000
89,67,13780000
89,68,13780000
89,73,13780000
89,84,13780000
90,68,13780000
90,69,13780000
91,69,13780000
92,56,13780000
93,56,13780000
93,84,13780000
94,57,13780000
95,82,13780000
96,81,13780000
97,73,13780000
97,80,13780000
54,8,13790000
54,9,13790000
54,10,13790000
54,11,13790000
54,12,13790000
56,58,13790000
61,17,13790000
64,53,13790000
66,24,13790000
66,25,13790000
66,34,13790000
66,79,13790000
66,81,13790000
66,82,13790000
66,83,13790000
66,84,13790000
66,85,13790000
66,86,13790000
66,87,13790000
66,88,13790000
67,78,13790000
67,79,13790000
67,81,13790000
67,82,13790000
67,83,13790000
67,87,13790000
67,89,13790000
68,75,13790000
68,76,13790000
68,77,13790000
68,82,13790000
68,83,13790000
68,86,13790000
68,87,13790000
69,59,13790000
69,65,13790000
69,67,13790000
69,68,13790000
69,69,13790000
69,70,13790000
69,71,13790000
69,72,13790000
69,73,13790000
69,83,13790000
69,86,13790000
70,86,13790000
71,86,13790000
76,75,13790000
79,79,13790000
82,68,13790000
82,83,13790000
83,84,13790000
84,69,13790000
84,85,13790000
86,65,13790000
87,49,13790000
87,67,13790000
87,73,13790000
87,84,13790000
88,68,13790000
89,69,13790000
91,84,13790000
92,48,13790000
92,52,13790000
92,57,13790000
92,84,13790000
94,58,13790000
94,82,13790000
97,58,13790000
53,6,13800000
53,7,13800000
53,8,13800000
53,9,13800000
53,10,13800000
53,11,13800000
53,12,13800000
56,63,13800000
63,84,13800000
64,29,13800000
64,31,13800000
64,32,13800000
64,79,13800000
64,80,13800000
64,81,13800000
64,82,13800000
64,83,13800000
64,84,13800000
64,86,13800000
64,87,13800000
64,88,13800000
65,78,13800000
65,79,13800000
65,80,13800000
65,81,13800000
65,82,13800000
65,83,13800000
65,86,13800000
65,87,13800000
65,89,13800000
66,78,13800000
66,82,13800000
66,83,13800000
66,86,13800000
66,87,13800000
67,86,13800000
68,77,13800000
68,86,13800000
69,86,13800000
74,74,13800000
76,77,13800000
79,81,13800000
80,83,13800000
81,84,13800000
82,85,13800000
86,67,13800000
86,73,13800000
87,68,13800000
87,69,13800000
88,69,13800000
89,46,13800000
89,84,13800000
90,57,13800000
90,84,13800000
91,83,13800000
92,58,13800000
92,72,13800000
92,82,13800000
93,58,13800000
93,81,13800000
94,74,13800000
94,75,13800000
94,77,13800000
94,78,13800000
94,79,13800000
95,78,13800000
97,15,13800000
97,59,13800000
98,59,13800000
52,5,13810000
52,6,13810000
52,7,13810000
52,8,13810000
52,9,13810000
52,11,13810000
53,11,13810000
53,12,13810000
53,13,13810000
53,56,13810000
53,58,13810000
61,51,13810000
61,83,13810000
61,84,13810000
61,86,13810000
61,87,13810000
62,79,13810000
62,82,13810000
62,83,13810000
62,84,13810000
62,86,13810000
62,87,13810000
62,88,13810000
