x_bin,y_bin,batch_start_t
45,50,18280001
46,46,18280001
46,47,18280001
46,48,18280001
46,49,18280001
46,50,18280001
46,51,18280001
47,45,18280001
47,46,18280001
47,47,18280001
47,48,18280001
47,49,18280001
47,50,18280001
47,51,18280001
48,44,18280001
48,45,18280001
48,46,18280001
48,47,18280001
48,48,18280001
48,49,18280001
48,50,18280001
48,51,18280001
48,52,18280001
49,44,18280001
49,45,18280001
49,46,18280001
49,47,18280001
49,48,18280001
49,49,18280001
49,50,18280001
49,51,18280001
50,44,18280001
50,45,18280001
50,46,18280001
51,42,18280001
51,43,18280001
51,44,18280001
51,45,18280001
51,46,18280001
52,42,18280001
52,43,18280001
52,44,18280001
52,45,18280001
52,46,18280001
53,42,18280001
53,43,18280001
53,44,18280001
53,45,18280001
54,43,18280001
54,44,18280001
48,50,18290000
48,51,18290000
49,49,18290000
49,50,18290000
49,51,18290000
49,52,18290000
50,49,18290000
50,50,18290000
50,51,18290000
50,52,18290000
50,53,18290000
51,46,18290000
51,47,18290000
51,48,18290000
51,49,18290000
51,50,18290000
51,51,18290000
51,52,18290000
51,53,18290000
51,54,18290000
52,45,18290000
52,46,18290000
52,47,18290000
52,48,18290000
52,49,18290000
52,50,18290000
52,51,18290000
52,52,18290000
52,53,18290000
52,54,18290000
53,43,18290000
53,44,18290000
53,45,18290000
53,46,18290000
53,47,18290000
53,48,18290000
53,49,18290000
53,50,18290000
53,51,18290000
53,52,18290000
53,53,18290000
53,54,18290000
53,55,18290000
54,42,18290000
54,43,18290000
54,44,18290000
54,45,18290000
54,46,18290000
54,47,18290000
54,48,18290000
54,49,18290000
54,50,18290000
54,51,18290000
54,52,18290000
54,53,18290000
55,43,18290000
55,44,18290000
55,45,18290000
55,46,18290000
53,53,18300000
53,54,18300000
53,55,18300000
54,48,18300000
54,49,18300000
54,50,18300000
54,51,18300000
54,52,18300000
54,53,18300000
54,54,18300000
54,55,18300000
54,56,18300000
55,48,18300000
55,49,18300000
55,50,18300000
55,51,18300000
55,52,18300000
55,53,18300000
55,54,18300000
55,55,18300000
55,56,18300000
56,44,18300000
56,45,18300000
56,46,18300000
56,47,18300000
56,48,18300000
56,49,18300000
56,50,18300000
56,51,18300000
56,52,18300000
56,53,18300000
56,54,18300000
56,55,18300000
56,56,18300000
56,57,18300000
57,45,18300000
57,46,18300000
57,48,18300000
57,49,18300000
57,51,18300000
57,55,18300000
57,56,18300000
57,57,18300000
59,54,18310001
68,64,18330000
69,63,18330000
69,64,18330000
70,64,18330000
71,64,18330000
75,67,18340002
76,68,18340002
69,67,18350000
70,68,18350000
71,67,18350000
71,68,18350000
71,69,18350000
73,69,18350000
74,69,18350000
74,70,18350000
75,69,18350000
76,69,18350000
76,70,18350000
77,68,18350000
77,69,18350000
77,70,18350000
77,71,18350000
78,68,18350000
78,69,18350000
78,70,18350000
78,71,18350000
78,72,18350000
79,69,18350000
79,70,18350000
79,71,18350000
74,74,18360000
75,72,18360000
75,73,18360000
75,74,18360000
75,75,18360000
76,72,18360000
76,73,18360000
76,74,18360000
76,75,18360000
76,76,18360000
76,77,18360000
76,78,18360000
77,70,18360000
77,71,18360000
77,72,18360000
77,73,18360000
77,74,18360000
77,75,18360000
77,76,18360000
77,77,18360000
78,71,18360000
78,72,18360000
78,73,18360000
78,74,18360000
78,75,18360000
78,76,18360000
79,72,18360000
79,73,18360000
79,74,18360000
79,75,18360000
79,76,18360000
76,78,18370000
77,78,18370000
77,79,18370000
78,77,18370000
78,78,18370000
78,79,18370000
78,80,18370000
78,81,18370000
79,77,18370000
79,78,18370000
79,79,18370000
79,80,18370000
79,81,18370000
79,82,18370000
80,77,18370000
80,78,18370000
80,79,18370000
80,80,18370000
80,81,18370000
80,82,18370000
80,83,18370000
81,77,18370000
81,78,18370000
81,79,18370000
81,80,18370000
81,81,18370000
81,82,18370000
81,83,18370000
81,84,18370000
82,77,18370000
82,78,18370000
82,79,18370000
82,80,18370000
82,81,18370000
82,82,18370000
82,83,18370000
83,77,18370000
83,78,18370000
83,79,18370000
83,80,18370000
83,81,18370000
83,82,18370000
84,76,18370000
84,77,18370000
84,78,18370000
84,79,18370000
84,80,18370000
84,81,18370000
84,82,18370000
85,77,18370000
85,78,18370000
85,79,18370000
85,81,18370000
86,75,18370000
86,76,18370000
86,77,18370000
86,78,18370000
86,79,18370000
87,75,18370000
87,76,18370000
87,77,18370000
87,78,18370000
87,79,18370000
88,76,18370000
88,77,18370000
88,78,18370000
88,79,18370000
89,77,18370000
89,78,18370000
81,83,18380000
81,84,18380000
82,82,18380000
82,83,18380000
82,84,18380000
82,85,18380000
83,81,18380000
83,82,18380000
83,83,18380000
83,84,18380000
83,85,18380000
83,86,18380000
84,81,18380000
84,82,18380000
84,83,18380000
84,84,18380000
84,85,18380000
84,86,18380000
84,87,18380000
85,79,18380000
85,80,18380000
85,81,18380000
85,82,18380000
85,83,18380000
85,84,18380000
85,85,18380000
85,86,18380000
85,87,18380000
85,88,18380000
86,79,18380000
86,80,18380000
86,81,18380000
86,82,18380000
86,83,18380000
86,84,18380000
86,85,18380000
86,86,18380000
86,87,18380000
86,88,18380000
87,78,18380000
87,79,18380000
87,80,18380000
87,81,18380000
87,82,18380000
87,83,18380000
87,84,18380000
87,85,18380000
87,86,18380000
87,87,18380000
87,88,18380000
88,77,18380000
88,78,18380000
88,79,18380000
88,80,18380000
88,81,18380000
88,82,18380000
88,83,18380000
88,84,18380000
88,85,18380000
88,86,18380000
88,87,18380000
89,77,18380000
89,78,18380000
89,79,18380000
89,80,18380000
89,81,18380000
89,82,18380000
89,83,18380000
89,84,18380000
89,85,18380000
89,86,18380000
90,77,18380000
90,78,18380000
90,79,18380000
90,80,18380000
90,81,18380000
90,82,18380000
90,83,18380000
90,84,18380000
91,78,18380000
91,79,18380000
91,80,18380000
91,81,18380000
91,82,18380000
91,83,18380000
92,79,18380000
92,80,18380000
92,81,18380000
92,82,18380000
93,80,18380000
93,81,18380000
93,82,18380000
86,88,18390000
86,89,18390000
87,86,18390000
87,87,18390000
87,88,18390000
87,89,18390000
87,90,18390000
88,86,18390000
88,87,18390000
88,88,18390000
88,89,18390000
88,90,18390000
88,91,18390000
89,84,18390000
89,85,18390000
89,86,18390000
89,87,18390000
89,88,18390000
89,89,18390000
89,90,18390000
89,91,18390000
89,92,18390000
90,83,18390000
90,84,18390000
90,85,18390000
90,86,18390000
90,87,18390000
90,88,18390000
90,89,18390000
90,90,18390000
90,91,18390000
90,92,18390000
90,93,18390000
91,82,18390000
91,83,18390000
91,84,18390000
91,85,18390000
91,86,18390000
91,87,18390000
91,88,18390000
91,89,18390000
91,90,18390000
91,91,18390000
91,92,18390000
92,81,18390000
92,82,18390000
92,83,18390000
92,84,18390000
92,85,18390000
92,86,18390000
92,87,18390000
92,88,18390000
92,89,18390000
92,90,18390000
92,91,18390000
93,80,18390000
93,81,18390000
93,82,18390000
93,83,18390000
93,84,18390000
93,85,18390000
93,86,18390000
93,87,18390000
93,88,18390000
93,89,18390000
94,81,18390000
94,82,18390000
94,83,18390000
94,84,18390000
94,85,18390000
94,86,18390000
94,87,18390000
94,88,18390000
95,81,18390000
95,82,18390000
95,83,18390000
95,84,18390000
95,85,18390000
95,86,18390000
95,87,18390000
96,82,18390000
96,83,18390000
96,84,18390000
96,85,18390000
96,86,18390000
97,83,18390000
97,84,18390000
97,85,18390000
91,92,18400000
91,93,18400000
91,94,18400000
92,91,18400000
92,92,18400000
92,93,18400000
92,94,18400000
92,95,18400000
93,89,18400000
93,90,18400000
93,91,18400000
93,92,18400000
93,93,18400000
93,94,18400000
93,95,18400000
93,96,18400000
94,87,18400000
94,88,18400000
94,89,18400000
94,90,18400000
94,91,18400000
94,92,18400000
94,93,18400000
94,94,18400000
94,95,18400000
94,96,18400000
94,97,18400000
95,86,18400000
95,87,18400000
95,88,18400000
95,89,18400000
95,90,18400000
95,91,18400000
95,92,18400000
95,93,18400000
95,94,18400000
95,95,18400000
95,96,18400000
95,97,18400000
96,84,18400000
96,85,18400000
96,86,18400000
96,87,18400000
96,88,18400000
96,89,18400000
96,90,18400000
96,91,18400000
96,92,18400000
96,93,18400000
96,94,18400000
96,95,18400000
97,83,18400000
97,84,18400000
97,85,18400000
97,86,18400000
97,87,18400000
97,88,18400000
97,89,18400000
97,90,18400000
97,91,18400000
97,92,18400000
97,93,18400000
97,94,18400000
98,84,18400000
98,85,18400000
98,86,18400000
98,87,18400000
98,88,18400000
98,89,18400000
98,90,18400000
98,91,18400000
98,92,18400000
99,85,18400000
99,86,18400000
99,87,18400000
99,88,18400000
99,89,18400000
99,90,18400000
99,91,18400000
95,97,18410000
96,96,18410000
96,97,18410000
96,98,18410000
96,99,18410000
97,93,18410000
97,94,18410000
97,95,18410000
97,96,18410000
97,97,18410000
97,98,18410000
97,99,18410000
98,92,18410000
98,93,18410000
98,94,18410000
98,95,18410000
98,96,18410000
98,97,18410000
98,98,18410000
98,99,18410000
99,90,18410000
99,91,18410000
99,92,18410000
99,93,18410000
99,94,18410000
99,95,18410000
99,96,18410000
99,97,18410000
99,98,18410000
99,99,18410000
99,14,22450008
99,15,22450008
99,9,22460004
99,10,22460004
99,11,22460004
99,12,22460004
99,13,22460004
98,10,22470000
98,11,22470000
98,12,22470000
99,5,22470000
99,6,22470000
99,7,22470000
99,8,22470000
99,9,22470000
99,10,22470000
97,10,22480004
98,6,22480004
98,7,22480004
98,8,22480004
98,9,22480004
98,10,22480004
99,0,22480004
99,1,22480004
99,2,22480004
99,3,22480004
97,6,22490000
97,7,22490000
97,8,22490000
97,9,22490000
98,1,22490000
98,2,22490000
98,3,22490000
98,5,22490000
98,6,22490000
99,0,22490000
96,7,22500002
96,8,22500002
97,2,22500002
97,3,22500002
97,4,22500002
97,5,22500002
97,6,22500002
97,7,22500002
98,0,22500002
98,1,22500002
98,2,22500002
96,5,22510007
96,6,22510007
96,7,22510007
97,0,22510007
97,1,22510007
97,2,22510007
97,3,22510007
99,80,22510007
99,81,22510007
95,5,22520000
95,6,22520000
96,1,22520000
96,2,22520000
96,3,22520000
98,78,22520000
98,79,22520000
98,81,22520000
99,75,22520000
99,76,22520000
99,77,22520000
99,78,22520000
99,79,22520000
95,2,22530002
95,3,22530002
96,78,22530002
96,79,22530002
97,77,22530002
97,78,22530002
97,79,22530002
98,74,22530002
98,75,22530002
98,76,22530002
98,77,22530002
99,74,22530002
94,3,22540000
95,77,22540000
95,78,22540000
95,79,22540000
96,74,22540000
96,75,22540000
96,76,22540000
96,77,22540000
97,73,22540000
97,74,22540000
97,75,22540000
99,81,22540000
99,82,22540000
99,83,22540000
99,84,22540000
93,77,22550000
94,74,22550000
94,75,22550000
94,76,22550000
94,77,22550000
94,78,22550000
94,79,22550000
95,73,22550000
95,74,22550000
95,75,22550000
96,73,22550000
97,81,22550000
97,82,22550000
97,83,22550000
98,80,22550000
98,81,22550000
98,82,22550000
98,83,22550000
98,84,22550000
99,15,22550000
99,16,22550000
99,17,22550000
99,18,22550000
99,19,22550000
99,20,22550000
99,21,22550000
99,73,22550000
99,81,22550000
99,84,22550000
92,75,22560000
92,76,22560000
92,77,22560000
93,74,22560000
93,75,22560000
93,78,22560000
93,79,22560000
94,72,22560000
94,73,22560000
94,74,22560000
95,81,22560000
96,79,22560000
96,81,22560000
96,82,22560000
96,83,22560000
97,72,22560000
97,73,22560000
97,79,22560000
97,80,22560000
97,81,22560000
97,82,22560000
97,83,22560000
98,16,22560000
98,17,22560000
98,18,22560000
98,19,22560000
98,20,22560000
98,21,22560000
98,76,22560000
98,77,22560000
98,82,22560000
98,83,22560000
99,69,22560000
99,70,22560000
99,72,22560000
99,75,22560000
99,76,22560000
99,77,22560000
99,81,22560000
99,82,22560000
99,83,22560000
91,74,22570000
91,75,22570000
91,76,22570000
91,77,22570000
92,2,22570000
92,73,22570000
92,74,22570000
92,78,22570000
92,79,22570000
93,70,22570000
93,72,22570000
93,77,22570000
93,79,22570000
94,68,22570000
94,69,22570000
94,78,22570000
94,79,22570000
94,80,22570000
94,81,22570000
94,82,22570000
95,78,22570000
95,79,22570000
95,80,22570000
95,81,22570000
95,82,22570000
95,83,22570000
96,79,22570000
96,80,22570000
96,83,22570000
97,16,22570000
97,17,22570000
97,18,22570000
97,20,22570000
97,21,22570000
97,68,22570000
97,69,22570000
97,70,22570000
97,74,22570000
97,75,22570000
97,76,22570000
97,77,22570000
97,81,22570000
97,82,22570000
97,83,22570000
98,75,22570000
98,81,22570000
90,72,22580000
90,73,22580000
90,74,22580000
90,76,22580000
90,77,22580000
91,2,22580000
91,70,22580000
91,71,22580000
91,72,22580000
91,73,22580000
91,78,22580000
91,79,22580000
92,0,22580000
92,77,22580000
92,78,22580000
92,79,22580000
93,67,22580000
93,68,22580000
93,78,22580000
93,79,22580000
93,80,22580000
93,81,22580000
94,70,22580000
94,71,22580000
94,77,22580000
94,78,22580000
94,79,22580000
94,80,22580000
94,81,22580000
94,82,22580000
95,78,22580000
95,79,22580000
95,81,22580000
95,82,22580000
96,20,22580000
96,21,22580000
96,68,22580000
96,69,22580000
96,70,22580000
96,73,22580000
96,74,22580000
96,75,22580000
96,79,22580000
96,81,22580000
96,82,22580000
97,11,22580000
97,15,22580000
97,16,22580000
97,17,22580000
97,18,22580000
97,74,22580000
97,75,22580000
97,78,22580000
97,79,22580000
98,75,22580000
99,56,22580000
99,74,22580000
89,77,22590000
90,69,22590000
90,70,22590000
90,71,22590000
90,77,22590000
90,78,22590000
91,0,22590000
91,67,22590000
91,68,22590000
91,69,22590000
91,77,22590000
91,78,22590000
91,79,22590000
92,77,22590000
92,78,22590000
92,79,22590000
92,80,22590000
92,81,22590000
93,70,22590000
93,77,22590000
93,78,22590000
93,79,22590000
94,67,22590000
94,73,22590000
94,74,22590000
94,75,22590000
94,79,22590000
94,80,22590000
94,81,22590000
94,82,22590000
95,21,22590000
95,68,22590000
95,69,22590000
95,70,22590000
95,73,22590000
95,74,22590000
95,78,22590000
95,79,22590000
96,11,22590000
96,13,22590000
96,15,22590000
96,16,22590000
96,17,22590000
96,18,22590000
97,74,22590000
88,77,22600000
89,77,22600000
89,78,22600000
90,67,22600000
90,68,22600000
90,77,22600000
90,78,22600000
90,79,22600000
91,65,22600000
91,77,22600000
91,78,22600000
91,79,22600000
91,81,22600000
92,69,22600000
92,77,22600000
92,78,22600000
92,81,22600000
93,67,22600000
93,72,22600000
93,73,22600000
93,74,22600000
93,79,22600000
93,81,22600000
94,21,22600000
94,69,22600000
94,73,22600000
94,74,22600000
94,77,22600000
94,78,22600000
95,15,22600000
95,16,22600000
95,17,22600000
95,18,22600000
97,55,22600000
87,77,22610000
88,77,22610000
88,78,22610000
89,77,22610000
89,78,22610000
89,79,22610000
90,69,22610000
90,77,22610000
90,78,22610000
90,79,22610000
91,76,22610000
91,77,22610000
92,6,22610000
92,67,22610000
92,68,22610000
92,72,22610000
92,73,22610000
92,78,22610000
92,79,22610000
93,73,22610000
94,15,22610000
94,16,22610000
94,17,22610000
94,18,22610000
94,19,22610000
94,20,22610000
94,21,22610000
94,73,22610000
86,76,22620000
86,77,22620000
87,77,22620000
87,78,22620000
88,77,22620000
88,78,22620000
88,79,22620000
89,77,22620000
89,78,22620000
90,79,22620000
91,67,22620000
91,71,22620000
91,72,22620000
91,73,22620000
91,77,22620000
91,78,22620000
91,79,22620000
93,16,22620000
93,17,22620000
93,18,22620000
93,19,22620000
93,20,22620000
93,21,22620000
94,10,22620000
94,56,22620000
85,76,22630000
85,77,22630000
86,77,22630000
87,77,22630000
87,78,22630000
87,79,22630000
89,46,22630000
89,72,22630000
89,77,22630000
89,78,22630000
89,79,22630000
90,5,22630000
90,71,22630000
90,72,22630000
90,77,22630000
92,16,22630000
92,17,22630000
92,18,22630000
92,19,22630000
92,20,22630000
92,21,22630000
92,72,22630000
93,10,22630000
84,76,22640000
85,77,22640000
85,78,22640000
86,76,22640000
86,77,22640000
86,78,22640000
86,79,22640000
87,79,22640000
88,45,22640000
88,46,22640000
88,70,22640000
88,71,22640000
88,77,22640000
88,78,22640000
88,79,22640000
89,70,22640000
89,71,22640000
89,72,22640000
91,17,22640000
91,18,22640000
91,19,22640000
91,20,22640000
91,21,22640000
92,10,22640000
92,11,22640000
92,15,22640000
92,16,22640000
98,41,22640000
99,40,22640000
99,43,22640000
84,77,22650000
84,78,22650000
87,44,22650000
87,45,22650000
87,46,22650000
87,64,22650000
87,70,22650000
87,71,22650000
87,77,22650000
87,78,22650000
88,71,22650000
88,75,22650000
89,5,22650000
89,74,22650000
89,75,22650000
90,6,22650000
90,18,22650000
90,19,22650000
90,20,22650000
90,21,22650000
91,13,22650000
91,15,22650000
91,16,22650000
91,17,22650000
97,39,22650000
97,40,22650000
97,41,22650000
98,39,22650000
82,75,22660000
83,77,22660000
84,75,22660000
84,78,22660000
85,78,22660000
86,44,22660000
86,45,22660000
86,46,22660000
86,64,22660000
86,69,22660000
86,70,22660000
86,71,22660000
86,77,22660000
87,70,22660000
87,74,22660000
87,75,22660000
88,74,22660000
89,18,22660000
89,19,22660000
89,20,22660000
89,21,22660000
89,22,22660000
89,56,22660000
89,65,22660000
89,73,22660000
90,15,22660000
90,16,22660000
90,17,22660000
91,8,22660000
96,38,22660000
96,39,22660000
97,37,22660000
97,38,22660000
97,44,22660000
82,77,22670000
84,75,22670000
84,77,22670000
84,78,22670000
85,43,22670000
85,44,22670000
85,45,22670000
85,46,22670000
85,69,22670000
85,70,22670000
87,74,22670000
88,5,22670000
88,20,22670000
88,21,22670000
88,22,22670000
89,6,22670000
89,15,22670000
89,16,22670000
89,17,22670000
89,18,22670000
89,71,22670000
89,72,22670000
90,7,22670000
90,8,22670000
94,37,22670000
95,37,22670000
97,43,22670000
80,74,22680000
80,75,22680000
81,77,22680000
83,77,22680000
84,43,22680000
84,44,22680000
84,45,22680000
84,46,22680000
84,65,22680000
84,69,22680000
84,70,22680000
85,34,22680000
85,35,22680000
87,5,22680000
87,20,22680000
87,21,22680000
87,22,22680000
88,6,22680000
88,15,22680000
88,16,22680000
88,17,22680000
88,18,22680000
89,7,22680000
89,8,22680000
89,10,22680000
89,11,22680000
94,35,22680000
94,36,22680000
94,37,22680000
95,35,22680000
96,41,22680000
97,40,22680000
97,41,22680000
78,68,22690000
78,69,22690000
78,70,22690000
82,77,22690000
83,43,22690000
83,44,22690000
83,45,22690000
83,46,22690000
83,69,22690000
84,34,22690000
84,36,22690000
84,37,22690000
86,21,22690000
86,22,22690000
86,64,22690000
86,72,22690000
87,5,22690000
87,16,22690000
87,17,22690000
87,18,22690000
87,19,22690000
87,20,22690000
88,8,22690000
88,10,22690000
88,11,22690000
94,34,22690000
94,40,22690000
96,39,22690000
97,36,22690000
99,5,22690000
99,6,22690000
77,65,22700000
77,67,22700000
77,68,22700000
77,69,22700000
77,70,22700000
78,73,22700000
78,74,22700000
79,76,22700000
82,0,22700000
82,43,22700000
82,44,22700000
82,45,22700000
82,46,22700000
82,68,22700000
82,69,22700000
83,34,22700000
83,37,22700000
85,22,22700000
86,5,22700000
86,17,22700000
86,18,22700000
86,19,22700000
86,20,22700000
87,6,22700000
87,11,22700000
87,12,22700000
87,13,22700000
87,15,22700000
88,7,22700000
94,32,22700000
94,39,22700000
96,37,22700000
98,5,22700000
99,6,22700000
99,7,22700000
77,73,22710000
77,74,22710000
78,75,22710000
78,76,22710000
81,45,22710000
81,46,22710000
81,68,22710000
81,69,22710000
82,0,22710000
82,1,22710000
82,33,22710000
82,34,22710000
82,35,22710000
82,36,22710000
82,37,22710000
82,39,22710000
84,22,22710000
85,17,22710000
85,18,22710000
85,19,22710000
85,20,22710000
86,15,22710000
86,16,22710000
87,7,22710000
87,8,22710000
92,34,22710000
93,38,22710000
94,34,22710000
94,37,22710000
97,5,22710000
98,6,22710000
98,7,22710000
99,8,22710000
99,9,22710000
77,62,22720000
77,74,22720000
77,75,22720000
77,76,22720000
78,60,22720000
78,72,22720000
80,44,22720000
80,45,22720000
80,46,22720000
80,68,22720000
80,69,22720000
81,0,22720000
81,34,22720000
81,35,22720000
81,37,22720000
82,2,22720000
84,18,22720000
84,19,22720000
84,20,22720000
84,21,22720000
84,22,22720000
85,15,22720000
85,16,22720000
86,7,22720000
86,8,22720000
92,30,22720000
92,31,22720000
92,36,22720000
92,37,22720000
97,5,22720000
97,6,22720000
98,7,22720000
98,8,22720000
99,10,22720000
99,11,22720000
76,74,22730000
76,75,22730000
77,58,22730000
77,59,22730000
77,60,22730000
77,72,22730000
79,68,22730000
79,69,22730000
79,75,22730000
80,0,22730000
80,34,22730000
80,35,22730000
80,37,22730000
81,1,22730000
82,2,22730000
82,72,22730000
83,19,22730000
83,20,22730000
83,21,22730000
83,22,22730000
84,5,22730000
84,15,22730000
84,16,22730000
84,17,22730000
84,18,22730000
85,6,22730000
85,7,22730000
85,8,22730000
85,10,22730000
89,29,22730000
91,29,22730000
91,30,22730000
96,5,22730000
97,7,22730000
97,8,22730000
98,10,22730000
99,11,22730000
99,12,22730000
99,13,22730000
99,15,22730000
99,16,22730000
99,18,22730000
77,53,22740000
77,54,22740000
77,55,22740000
77,56,22740000
78,68,22740000
78,75,22740000
80,1,22740000
80,32,22740000
81,2,22740000
82,20,22740000
82,21,22740000
82,22,22740000
83,16,22740000
83,17,22740000
83,18,22740000
84,8,22740000
84,10,22740000
84,11,22740000
84,12,22740000
89,30,22740000
90,29,22740000
90,30,22740000
94,7,22740000
95,5,22740000
96,6,22740000
96,7,22740000
97,8,22740000
97,9,22740000
97,10,22740000
98,11,22740000
98,12,22740000
99,13,22740000
99,15,22740000
99,16,22740000
99,17,22740000
99,20,22740000
99,21,22740000
99,22,22740000
77,50,22750000
77,51,22750000
77,68,22750000
77,75,22750000
79,0,22750000
79,31,22750000
79,32,22750000
79,34,22750000
79,35,22750000
80,2,22750000
80,26,22750000
80,27,22750000
81,3,22750000
81,21,22750000
81,22,22750000
82,16,22750000
82,17,22750000
82,18,22750000
82,19,22750000
83,10,22750000
83,11,22750000
83,12,22750000
84,6,22750000
89,27,22750000
89,28,22750000
89,29,22750000
94,5,22750000
95,6,22750000
95,7,22750000
96,8,22750000
96,9,22750000
97,10,22750000
97,11,22750000
98,12,22750000
98,13,22750000
98,14,22750000
98,15,22750000
98,16,22750000
98,17,22750000
98,18,22750000
98,19,22750000
98,20,22750000
98,21,22750000
99,37,22750000
74,64,22760000
77,74,22760000
78,30,22760000
78,31,22760000
78,32,22760000
78,33,22760000
78,34,22760000
78,35,22760000
78,36,22760000
79,26,22760000
79,27,22760000
80,2,22760000
80,22,22760000
81,17,22760000
81,18,22760000
81,19,22760000
82,12,22760000
83,6,22760000
83,7,22760000
83,8,22760000
92,22,22760000
94,5,22760000
94,6,22760000
95,7,22760000
95,8,22760000
96,10,22760000
96,11,22760000
97,12,22760000
97,13,22760000
97,14,22760000
97,15,22760000
97,16,22760000
97,17,22760000
97,18,22760000
97,19,22760000
97,20,22760000
97,21,22760000
99,27,22760000
99,31,22760000
99,34,22760000
99,35,22760000
99,39,22760000
99,40,22760000
99,42,22760000
99,43,22760000
99,44,22760000
99,45,22760000
76,67,22770000
76,68,22770000
77,32,22770000
77,34,22770000
77,35,22770000
77,36,22770000
79,22,22770000
80,3,22770000
80,18,22770000
80,19,22770000
80,20,22770000
81,15,22770000
81,16,22770000
82,7,22770000
82,8,22770000
82,10,22770000
91,21,22770000
92,21,22770000
93,5,22770000
93,21,22770000
94,7,22770000
94,8,22770000
94,21,22770000
95,10,22770000
95,11,22770000
95,21,22770000
96,11,22770000
96,12,22770000
96,13,22770000
96,14,22770000
96,15,22770000
96,16,22770000
96,17,22770000
96,18,22770000
96,19,22770000
96,20,22770000
96,21,22770000
97,18,22770000
97,20,22770000
97,37,22770000
98,32,22770000
98,34,22770000
98,35,22770000
98,44,22770000
98,45,22770000
75,67,22780000
75,68,22780000
76,32,22780000
76,34,22780000
76,35,22780000
77,28,22780000
77,29,22780000
79,20,22780000
79,21,22780000
80,15,22780000
80,16,22780000
80,17,22780000
81,8,22780000
81,10,22780000
81,11,22780000
87,24,22780000
88,21,22780000
92,5,22780000
92,21,22780000
93,6,22780000
93,7,22780000
94,9,22780000
94,10,22780000
95,11,22780000
95,12,22780000
95,13,22780000
95,14,22780000
95,15,22780000
95,16,22780000
95,17,22780000
95,18,22780000
95,19,22780000
95,20,22780000
96,19,22780000
97,26,22780000
97,27,22780000
97,30,22780000
97,31,22780000
97,32,22780000
97,34,22780000
97,35,22780000
97,44,22780000
97,45,22780000
97,46,22780000
97,47,22780000
74,68,22790000
76,28,22790000
76,29,22790000
76,30,22790000
76,31,22790000
78,21,22790000
79,16,22790000
79,17,22790000
80,10,22790000
80,11,22790000
87,20,22790000
89,20,22790000
91,20,22790000
92,5,22790000
92,6,22790000
92,7,22790000
92,20,22790000
93,8,22790000
93,9,22790000
93,10,22790000
94,10,22790000
94,11,22790000
94,12,22790000
94,13,22790000
94,14,22790000
94,15,22790000
94,16,22790000
94,17,22790000
94,18,22790000
94,19,22790000
95,18,22790000
95,32,22790000
95,37,22790000
96,30,22790000
96,31,22790000
96,32,22790000
96,34,22790000
96,35,22790000
96,45,22790000
96,46,22790000
97,25,22790000
97,29,22790000
97,30,22790000
97,31,22790000
75,29,22800000
75,30,22800000
75,31,22800000
75,32,22800000
76,26,22800000
77,22,22800000
78,17,22800000
80,6,22800000
87,19,22800000
89,7,22800000
90,19,22800000
91,5,22800000
92,7,22800000
92,8,22800000
92,9,22800000
93,10,22800000
93,11,22800000
93,12,22800000
93,13,22800000
93,14,22800000
93,15,22800000
93,16,22800000
93,17,22800000
93,18,22800000
94,17,22800000
94,18,22800000
94,27,22800000
94,31,22800000
94,32,22800000
94,37,22800000
95,29,22800000
95,30,22800000
95,34,22800000
95,35,22800000
95,45,22800000
95,46,22800000
95,48,22800000
95,49,22800000
95,50,22800000
95,51,22800000
96,24,22800000
96,28,22800000
96,29,22800000
74,30,22810000
74,31,22810000
74,32,22810000
74,34,22810000
74,35,22810000
75,26,22810000
76,22,22810000
77,17,22810000
79,8,22810000
87,18,22810000
89,18,22810000
91,7,22810000
91,8,22810000
92,10,22810000
92,11,22810000
92,12,22810000
92,13,22810000
92,14,22810000
92,15,22810000
92,16,22810000
92,17,22810000
92,18,22810000
93,17,22810000
93,26,22810000
93,27,22810000
93,31,22810000
93,32,22810000
94,29,22810000
94,34,22810000
94,35,22810000
94,45,22810000
94,46,22810000
94,48,22810000
94,49,22810000
94,50,22810000
94,51,22810000
94,52,22810000
94,53,22810000
95,24,22810000
95,27,22810000
74,26,22820000
74,27,22820000
74,28,22820000
74,29,22820000
76,1,22820000
78,8,22820000
90,6,22820000
90,7,22820000
90,8,22820000
91,10,22820000
91,11,22820000
91,12,22820000
91,13,22820000
91,14,22820000
91,15,22820000
91,16,22820000
91,17,22820000
92,17,22820000
92,26,22820000
92,27,22820000
92,29,22820000
92,30,22820000
92,31,22820000
92,32,22820000
92,36,22820000
92,37,22820000
92,39,22820000
93,34,22820000
93,48,22820000
93,49,22820000
93,50,22820000
93,53,22820000
94,24,22820000
94,27,22820000
94,28,22820000
73,29,22830000
73,31,22830000
75,20,22830000
76,2,22830000
76,16,22830000
77,8,22830000
87,17,22830000
89,5,22830000
89,6,22830000
89,7,22830000
89,8,22830000
90,9,22830000
90,10,22830000
90,11,22830000
90,12,22830000
90,13,22830000
90,14,22830000
90,15,22830000
90,16,22830000
90,17,22830000
91,16,22830000
91,17,22830000
91,25,22830000
91,26,22830000
91,27,22830000
91,29,22830000
91,30,22830000
91,31,22830000
91,32,22830000
91,37,22830000
91,39,22830000
91,45,22830000
91,46,22830000
92,34,22830000
92,35,22830000
92,51,22830000
92,53,22830000
93,27,22830000
94,26,22830000
94,29,22830000
72,31,22840000
